"pagina","aeroporto","cliques","impressoes","ctr","posicao"
"https://movepark.co/pt/melhor-estacionamento-aeroporto-guarulhos-2022/","GRU","1","413","0.24","39.66"
"https://movepark.co/pt/qual-e-o-melhor-estacionamento-do-aeroporto-de-viracopos/","VCP","1","22","4.55","9.05"
"https://movepark.co/pt/qual-e-o-valor-da-diaria-estacionamento-aeroporto-viracopos/","VCP","1","386","0.26","22.39"
"https://movepark.co/termos-de-uso/","","1","44","2.27","34.05"
"https://plenty.movepark.co/login?callbackUrl=%2Fprofile%2Fmy-reservations","","1","21","4.76","3.19"
"https://abbapark.movepark.co/aeroporto-afonso-pena/vaga-coberta?utm_source=abbapark&utm_medium=organic&utm_campaign=afiliado-movepark","CWB","0","244","0.00","8.94"
"https://abbapark.movepark.co/aeroporto-afonso-pena/vaga-descoberta?utm_source=abbapark&utm_medium=organic&utm_campaign=afiliado-movepark","CWB","0","6","0.00","4.17"
"https://abbapark.movepark.co/login?callbackUrl=%2Fprofile%2Fmy-reservations","","0","14","0.00","6.50"
"https://abbapark.movepark.co/privacy-policy","","0","4","0.00","53.00"
"https://abbapark.movepark.co/profile","","0","682","0.00","9.07"
"https://aeropark.movepark.co/aeroporto-guarulhos/vaga-descoberta","GRU","0","9","0.00","18.56"
"https://aeropark.movepark.co/login?callbackUrl=%2Fprofile","","0","7","0.00","6.14"
"https://aeropark.movepark.co/login?callbackUrl=%2Fprofile%2Fmy-reservations","","0","1","0.00","49.00"
"https://aeropark.movepark.co/profile","","0","8","0.00","6.00"
"https://aeropark.movepark.co/profile/my-reservations","","0","1","0.00","1.00"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-coberta-gru","GRU","0","390","0.00","9.27"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-descoberta-gru","GRU","0","329","0.00","7.37"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-descoberta-gru?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-20T00%3A00%3A00.000Z&endDateTime=2026-08-21T00%3A00%3A00.000Z","GRU","0","1","0.00","2.00"
"https://aerovalet.movepark.co/aeroporto-guarulhos/valet-gru?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-28T19%3A00%3A00.000Z&endDateTime=2026-08-30T19%3A00%3A00.000Z","GRU","0","8","0.00","7.38"
"https://aerovalet.movepark.co/login","","0","262","0.00","8.46"
"https://airpark.movepark.co/lisboa/parque-descoberto","","0","1","0.00","6.00"
"https://airpark.movepark.co/login","","0","397","0.00","11.87"
"https://airpark.movepark.co/pt-br/lisboa/vaga-coberta","","0","78","0.00","24.85"
"https://airpark.movepark.co/pt-pt/lisboa/parque-coberto","","0","353","0.00","51.71"
"https://api.movepark.co/","","0","5","0.00","30.20"
"https://estacionamentos.movepark.co/aeroporto-confins/be-park-estacionamento-aeroporto-confins","CNF","0","9","0.00","5.22"
"https://garageinn.movepark.co/[category]/[product]","","0","59","0.00","10.02"
"https://garageinn.movepark.co/aeroporto-viracopos/vaga-avulsa","VCP","0","145","0.00","10.72"
"https://garageinn.movepark.co/aeroporto-viracopos/vaga-avulsa?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-21T00%3A00%3A00.000Z&endDateTime=2026-08-22T00%3A00%3A00.000Z","VCP","0","1","0.00","73.00"
"https://garageinn.movepark.co/login?callbackUrl=%2Fprofile","","0","3","0.00","5.33"
"https://garageinn.movepark.co/login?callbackUrl=%2Fprofile%2Fvehicles","","0","1","0.00","5.00"
"https://garageinn.movepark.co/privacy-policy","","0","9","0.00","6.89"
"https://garageinn.movepark.co/profile","","0","1","0.00","4.00"
"https://garageinn.movepark.co/restore-password","","0","24","0.00","10.25"
"https://hub.movepark.co/","","0","270","0.00","11.79"
"https://hub.movepark.co/como-funciona","","0","9","0.00","5.22"
"https://hub.movepark.co/destinos/aeroporto-de-confins","CNF","0","1","0.00","10.00"
"https://hub.movepark.co/destinos/aeroporto-de-congonhas","","0","12","0.00","58.58"
"https://hub.movepark.co/destinos/aeroporto-de-faro","","0","3","0.00","36.33"
"https://hub.movepark.co/destinos/aeroporto-de-viracopos","VCP","0","14","0.00","77.71"
"https://hub.movepark.co/destinos/aeroporto-do-galeao","","0","7","0.00","10.43"
"https://hub.movepark.co/destinos/aeroporto-francisco-sa-carneiro","","0","2","0.00","56.00"
"https://hub.movepark.co/destinos/aeroporto-humberto-delgado","","0","30","0.00","68.37"
"https://hub.movepark.co/destinos/aeroporto-internacional-de-sao-paulo-guarulhos","GRU","0","18","0.00","27.39"
"https://hub.movepark.co/destinos/aeroporto-santos-dumont","","0","37","0.00","13.24"
"https://hub.movepark.co/destinos/centro-de-nova-iguacu","","0","8","0.00","5.63"
"https://hub.movepark.co/destinos/centro-de-sao-paulo","","0","2","0.00","5.50"
"https://hub.movepark.co/destinos/jardim-paulista","","0","3","0.00","27.00"
"https://hub.movepark.co/destinos/terminal-rodoviario-tiete","","0","28","0.00","59.50"
"https://hub.movepark.co/docs","","0","5","0.00","6.80"
"https://hub.movepark.co/faq","","0","3","0.00","37.67"
"https://hub.movepark.co/login","","0","4","0.00","41.00"
"https://hub.movepark.co/operator","","0","5","0.00","22.00"
"https://hub.movepark.co/p/abbapark/aeroporto-afonso-pena/covered?dest=CWB&from=2026-08-08T19%3A00%3A00.000Z&to=2026-08-10T19%3A00%3A00.000Z&src=destino","CWB","0","1","0.00","4.00"
"https://hub.movepark.co/p/aerovalet/aeroporto-guarulhos/covered?dest=GRU&from=2026-08-08T19%3A00%3A00.000Z&to=2026-08-10T19%3A00%3A00.000Z&src=destino","GRU","0","3","0.00","9.67"
"https://hub.movepark.co/p/aerovalet/aeroporto-guarulhos/valet?dest=GRU&from=2026-08-08T19%3A00%3A00.000Z&to=2026-08-10T19%3A00%3A00.000Z&src=destino","GRU","0","14","0.00","9.36"
"https://hub.movepark.co/p/aerovalet/terminal-rodoviario-tiete/covered","","0","4","0.00","8.50"
"https://hub.movepark.co/p/garageinn/aeroporto-viracopos/uncovered","VCP","0","25","0.00","65.12"
"https://hub.movepark.co/p/plenty/aeroporto-congonhas/covered","","0","12","0.00","41.67"
"https://hub.movepark.co/p/plenty/aeroporto-congonhas/covered?from=2026-07-04&to=2026-07-05&src=home-popular","","0","13","0.00","8.46"
"https://hub.movepark.co/p/virapark/virapark/covered","","0","2","0.00","58.50"
"https://hub.movepark.co/p/virapark/virapark/covered/?dest\=VCP\&from\=2026-06-21T15%3A00%3A00.000Z\&to\=2026-06-23T15%3A00%3A00.000Z","VCP","0","2","0.00","1.00"
"https://hub.movepark.co/search","","0","118","0.00","52.38"
"https://hub.movepark.co/search?dest=CGH","","0","20","0.00","59.40"
"https://hub.movepark.co/search?dest=CNF","CNF","0","34","0.00","79.44"
"https://hub.movepark.co/search?dest=CWB","CWB","0","14","0.00","83.79"
"https://hub.movepark.co/search?dest=GRU","GRU","0","6","0.00","74.67"
"https://hub.movepark.co/search?dest=POA","","0","26","0.00","53.38"
"https://hub.movepark.co/search?dest=SDU","","0","1","0.00","37.00"
"https://hub.movepark.co/search?dest=centro-sp","","0","5","0.00","46.00"
"https://hub.movepark.co/search?dest=jardim-paulista","","0","2","0.00","46.00"
"https://hub.movepark.co/search?dest=nova-iguacu","","0","7","0.00","7.43"
"https://hub.movepark.co/search?dest=tiete","","0","14","0.00","44.93"
"https://hub.movepark.co/seja-parceiro","","0","7","0.00","7.86"
"https://hub.movepark.co/termos","","0","9","0.00","7.33"
"https://mcp.movepark.co/","","0","5","0.00","87.40"
"https://movepark.co/agendar-teste/","","0","142","0.00","20.23"
"https://movepark.co/ajuda","","0","3","0.00","7.33"
"https://movepark.co/blog/5-dicas-para-transformar-sua-escala-no-aeroporto-guarulhos-em-uma-aventura-inesquecivel/","GRU","0","784","0.00","59.08"
"https://movepark.co/blog/5-maneiras-inteligentes-de-economizar-no-aeroporto-afonso-pena/","CWB","0","203","0.00","33.05"
"https://movepark.co/blog/5-vantagens-de-estacionar-no-aeroporto-de-curitiba/","CWB","0","39","0.00","10.90"
"https://movepark.co/blog/aeropark-descubra-se-o-estacionamento-aeroporto-gru-oferece-vagas-cobertas/","GRU","0","652","0.00","35.50"
"https://movepark.co/blog/aeroporto-do-recife-passageiros-voos-e-importancia-para-o-nordeste/","","0","14","0.00","10.50"
"https://movepark.co/blog/case-de-sucesso-aeroparking-movepark/","","0","518","0.00","13.69"
"https://movepark.co/blog/como-evitar-problemas-no-estacionamento-do-aeroporto-guarulhos/","GRU","0","46","0.00","11.41"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-de-lisboa/","","0","6760","0.00","76.27"
"https://movepark.co/blog/como-pagar-menos-no-estacionamento-do-aeroporto-campinas/","VCP","0","98","0.00","18.74"
"https://movepark.co/blog/como-reservar-um-estacionamento-com-pagamento-antecipado/","","0","79","0.00","16.06"
"https://movepark.co/blog/conheca-o-estacionamento-mais-proximo-do-aeroporto-guarulhos-em-2024-2/","GRU","0","178","0.00","34.12"
"https://movepark.co/blog/encontre-o-melhor-estacionamento-perto-do-aeroporto-de-lisboa/","","0","1458","0.00","67.71"
"https://movepark.co/blog/encontre-sua-vaga-de-estacionamento-no-aeroporto-de-guarulhos/","GRU","0","18","0.00","85.28"
"https://movepark.co/blog/estacionamento-aeroporto-guarulhos-seguranca-do-seu-veiculo-e-prioridade/","GRU","0","89","0.00","17.97"
"https://movepark.co/blog/estacionamento-com-desconto-perto-aeroporto-guarulhos/","GRU","0","228","0.00","56.06"
"https://movepark.co/blog/estacionamento-no-aeroporto-de-afonso-pena-a-melhor-opcao-para-sua-viagem/","CWB","0","77","0.00","10.62"
"https://movepark.co/blog/facilidade-e-conforto-estacionamento-aeroporto-curitiba-cwb/","CWB","0","83","0.00","12.80"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-1-estacionamento-oficial-do-aeroporto-viracopos","VCP","0","10","0.00","10.90"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-2-alternativas-fora-do-aeroporto-viracopos","VCP","0","9","0.00","10.89"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-3-opcao-de-estacionamento-dentro-do-aeroporto-cev-garage-inn","VCP","0","7","0.00","11.43"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-4-a-escolha-certa-para-uma-viagem-sem-preocupacoes","VCP","0","6","0.00","11.50"
"https://movepark.co/blog/page/10/","","0","1","0.00","47.00"
"https://movepark.co/blog/page/2/","","0","35","0.00","27.29"
"https://movepark.co/blog/page/5/","","0","1","0.00","4.00"
"https://movepark.co/blog/page/6/","","0","1","0.00","6.00"
"https://movepark.co/blog/page/9/","","0","2","0.00","21.00"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/#secao-1-virapark-o-melhor-estacionamento-do-aeroporto-campinas","VCP","0","1","0.00","10.00"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/#secao-3-como-voce-identifica-a-melhor-opcao-de-estacionamento-no-aer","VCP","0","1","0.00","10.00"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/#secao-4-secao-de-perguntas-frequentes-faq","VCP","0","1","0.00","10.00"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui","CWB","0","2","0.00","1.00"
"https://movepark.co/blog/qual-e-o-melhor-estacionamento-aeroporto-guarulhos-2023/","GRU","0","185","0.00","64.06"
"https://movepark.co/blog/qual-e-o-valor-da-diaria-estacionamento-aeroporto-viracopos/","VCP","0","452","0.00","57.13"
"https://movepark.co/blog/qual-o-melhor-estacionamento-no-aeroporto-afonso-pena-em-2024/","CWB","0","258","0.00","66.71"
"https://movepark.co/blog/qual-o-melhor-estacionamento-no-aeroporto-de-guarulhos-em-2024/","GRU","0","444","0.00","32.56"
"https://movepark.co/blog/qual-o-melhor-estacionamento-no-aeroporto-lisboa-em-2024/","","0","1934","0.00","57.78"
"https://movepark.co/blog/qual-o-valor-da-diaria-do-estacionamento-no-aeroporto-viracopos-2024","VCP","0","1","0.00","1.00"
"https://movepark.co/blog/quanto-custa-o-estacionamento-no-aeroporto-lisboa/","","0","12161","0.00","61.54"
"https://movepark.co/blog/quanto-custa-para-estacionar-no-aeroporto-viracopos/","VCP","0","94","0.00","37.44"
"https://movepark.co/blog/quanto-custa-um-estacionamento-do-aeroporto-lisboa/","","0","6","0.00","6.00"
"https://movepark.co/blog/regiao/aeroporto-navegantes/","","0","128","0.00","56.47"
"https://movepark.co/blog/regiao/aeroporto-santos-dumont-rio/","","0","25","0.00","9.28"
"https://movepark.co/blog/regiao/cgh/","","0","95","0.00","54.49"
"https://movepark.co/blog/regiao/rio-de-janeiro/","","0","13","0.00","27.08"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/#secao-2-por-que-e-importante-escolher-um-bom-estacionamento-no-aerop","CNF","0","49","0.00","10.94"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/#secao-3-comparativo-de-diarias-dos-estacionamentos-no-aeroporto-de-c","CNF","0","49","0.00","10.94"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/#secao-4-estacionamento-oficial-do-aeroporto","CNF","0","41","0.00","11.24"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/#secao-5-park-confins","CNF","0","49","0.00","10.94"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/#secao-6-multipark","CNF","0","41","0.00","11.24"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-confins/#secao-7-estacionar-no-aeroporto-ou-em-estacionamentos-externos","CNF","0","41","0.00","11.24"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas","","0","1","0.00","1.00"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-1-top-3-estacionamentos-do-aeroporto-de-congonhas","","0","11","0.00","10.09"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-2-por-que-e-importante-escolher-um-bom-estacionamento-em-congo","","0","15","0.00","9.73"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-3-comparativo-de-diarias-dos-estacionamentos-em-congonhas","","0","11","0.00","10.18"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-4-estacionamento-oficial-do-aeroporto","","0","15","0.00","9.93"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-5-bandeira-park-congonhas","","0","14","0.00","10.14"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-6-congonhas-park","","0","18","0.00","9.83"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-congonhas/#secao-7-estacionar-no-aeroporto-ou-em-estacionamentos-externos","","0","10","0.00","10.20"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-curitiba","CWB","0","1","0.00","1.00"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-navegantes/#secao-2-por-que-e-importante-escolher-um-bom-estacionamento-no-aerop","","0","368","0.00","8.06"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-navegantes/#secao-3-comparativo-de-diarias-dos-estacionamentos-no-aeroporto-de-n","","0","366","0.00","8.08"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-navegantes/#secao-4-estacionamento-oficial-do-aeroporto","","0","311","0.00","8.20"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-navegantes/#secao-5-prime-estacionamento","","0","309","0.00","8.22"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-navegantes/#secao-6-dummont-park","","0","369","0.00","8.07"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-navegantes/#secao-7-estacionar-no-aeroporto-ou-em-estacionamentos-externos","","0","311","0.00","8.22"
"https://movepark.co/blog/top-3-estacionamentos-do-aeroporto-de-viracopos/","VCP","0","261","0.00","10.33"
"https://movepark.co/blog/vantagens-de-reservar-seu-estacionamento-proximo-ao-gru-airport-com-a-movepark/","GRU","0","294","0.00","22.78"
"https://movepark.co/blog/viracopos-para-iniciantes-guia-para-uma-viagem-tranquila-e-sem-estresse/","VCP","0","84","0.00","26.05"
"https://movepark.co/cancelamento","","0","4","0.00","3.50"
"https://movepark.co/destinos","","0","2","0.00","4.00"
"https://movepark.co/destinos/aeroporto-de-maceio","","0","84","0.00","11.88"
"https://movepark.co/destinos/aeroporto-de-teresina","","0","62","0.00","8.31"
"https://movepark.co/destinos/aeroporto-internacional-de-navegantes","","0","40","0.00","10.32"
"https://movepark.co/destinos/centro-de-nova-iguacu","","0","75","0.00","7.19"
"https://movepark.co/destinos/centro-de-sao-paulo","","0","32","0.00","8.31"
"https://movepark.co/destinos/jardim-paulista","","0","32","0.00","15.91"
"https://movepark.co/destinos/terminal-rodoviario-tiete","","0","111","0.00","18.39"
"https://movepark.co/docs","","0","1","0.00","20.00"
"https://movepark.co/estacionamento-mais-barato/aeroporto-afonso-pena","CWB","0","8","0.00","6.63"
"https://movepark.co/estacionamento-mais-barato/aeroporto-de-congonhas","","0","76","0.00","72.76"
"https://movepark.co/estacionamento-mais-barato/aeroporto-de-viracopos","VCP","0","129","0.00","39.64"
"https://movepark.co/estacionamento-mais-barato/aeroporto-internacional-de-sao-paulo-guarulhos","GRU","0","72","0.00","39.08"
"https://movepark.co/estacionamento-mais-barato/terminal-rodoviario-tiete","","0","2","0.00","11.50"
"https://movepark.co/estacionamentos/aeroporto-afonso-pena/estacionamento-afonso-pena-curitiba/","CWB","0","1","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-afonso-pena/nikkey-estacionamento-aeroporto-afonso-pena","CWB","0","194","0.00","6.65"
"https://movepark.co/estacionamentos/aeroporto-afonsopena/estacionamento-aeroporto-afonso-pena-curitiba/","CWB","0","1","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-confins/super-park-estacionamento-aeroporto-confins/","CNF","0","687","0.00","10.59"
"https://movepark.co/estacionamentos/aeroporto-de-campo-grande/vcm-park-aeroporto-campo-grande","","0","45","0.00","7.13"
"https://movepark.co/estacionamentos/aeroporto-de-confins/auto-park-brasil-aeroporto-confins","CNF","0","47","0.00","8.45"
"https://movepark.co/estacionamentos/aeroporto-de-confins/estacionamento-patio-aeroporto-confins","CNF","0","15","0.00","7.87"
"https://movepark.co/estacionamentos/aeroporto-de-confins/ipo-park-aeroporto-confins","CNF","0","102","0.00","8.84"
"https://movepark.co/estacionamentos/aeroporto-de-confins/park-confins-aeroporto-confins","CNF","0","69","0.00","18.46"
"https://movepark.co/estacionamentos/aeroporto-de-confins/space-park-aeroporto-confins","CNF","0","102","0.00","10.42"
"https://movepark.co/estacionamentos/aeroporto-de-congonhas/express-parking-aeroporto-congonhas","","0","110","0.00","7.57"
"https://movepark.co/estacionamentos/aeroporto-de-congonhas/multipark-unidade-congonhas-aeroporto-congonhas","","0","27","0.00","42.37"
"https://movepark.co/estacionamentos/aeroporto-de-congonhas/one-parking-congonhas-aeroporto-congonhas","","0","56","0.00","24.34"
"https://movepark.co/estacionamentos/aeroporto-de-florianopolis-hercilio-luz/portal-estacionamento-aeroporto-florianopolis","","0","169","0.00","9.79"
"https://movepark.co/estacionamentos/aeroporto-de-fortaleza/confort-park-estacionamento-aeroporto-fortaleza","","0","31","0.00","6.29"
"https://movepark.co/estacionamentos/aeroporto-de-viracopos-vcp","VCP","0","2","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-de-viracopos/km64-estacionamento-viracopos","VCP","0","71","0.00","16.06"
"https://movepark.co/estacionamentos/aeroporto-de-viracopos/yellow-parking-viracopos","VCP","0","258","0.00","8.29"
"https://movepark.co/estacionamentos/aeroporto-do-galeao/peter-park-estacionamento-aeroporto-galeao","","0","1","0.00","4.00"
"https://movepark.co/estacionamentos/aeroporto-guarulhos/ponce-park-guarulhos/","GRU","0","824","0.00","30.59"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/airport-park-supera-park-estacionamento-ltda-aeroporto-guarulhos","GRU","0","4","0.00","9.50"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/callpark-estacionamentos-aeroporto-guarulhos","GRU","0","34","0.00","11.26"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/decolar-park-estacionamento-aeroporto-guarulhos","GRU","0","73","0.00","9.01"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/econopark-aeroporto-de-guarulhos-aeroporto-guarulhos","GRU","0","58","0.00","6.14"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/flypark-aeroporto-guarulhos","GRU","0","14","0.00","6.64"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/gopark-aeroporto-guarulhos","GRU","0","133","0.00","10.05"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/multipark-estacionamentos-aeroporto-guarulhos","GRU","0","71","0.00","11.38"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/park-222-aeroporto-guarulhos","GRU","0","221","0.00","6.77"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/ponce-park-ponce-park-garagem-ltda-aeroporto-guarulhos","GRU","0","460","0.00","8.13"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/servparking-aeroporto-guarulhos","GRU","0","60","0.00","10.25"
"https://movepark.co/estacionamentos/aeroporto-internacional-de-sao-paulo-guarulhos/urban-park-aeroporto-guarulhos","GRU","0","581","0.00","8.10"
"https://movepark.co/estacionamentos/aeroporto-salgado-filho/keep-parking-aeroporto-porto-alegre","","0","737","0.00","7.68"
"https://movepark.co/estacionamentos/aeroporto-salgado-filho/ve-parking-estacionamentos-aeroporto-porto-alegre","","0","82","0.00","10.09"
"https://movepark.co/estacionamentos/aeroporto-santos-dumont-rio/bossa-nova-mall-estacionamento-aeroporto-santos-dumont/","","0","1","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/","VCP","0","13","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-viracopos/garage-inn-aeroporto-viracopos/)","VCP","0","1","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-viracopos/virapark-estacionamento-viracopos","VCP","0","2","0.00","1.00"
"https://movepark.co/estacionamentos/aeroporto-viracopos/virapark-estacionamento-viracopos/)","VCP","0","1","0.00","1.00"
"https://movepark.co/estacionamentos/cgh/the-parking-estacionamento-aeroporto-congonhas/","","0","382","0.00","15.89"
"https://movepark.co/faq","","0","27","0.00","5.96"
"https://movepark.co/faq/as-vagas-em-congonhas-sao-cobertas-ou-descobertas","","0","10","0.00","5.60"
"https://movepark.co/faq/as-vagas-em-guarulhos-sao-cobertas-ou-descobertas","GRU","0","6","0.00","6.50"
"https://movepark.co/faq/as-vagas-em-viracopos-sao-cobertas-ou-descobertas","VCP","0","6","0.00","9.67"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-brasilia-sao-cobertas-ou-descobertas","","0","11","0.00","15.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-campo-grande-sao-cobertas-ou-descobertas","","0","3","0.00","9.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-confins-sao-cobertas-ou-descobertas","CNF","0","5","0.00","7.40"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-florianopolis-sao-cobertas-ou-descobertas","","0","2","0.00","10.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-fortaleza-sao-cobertas-ou-descobertas","","0","1","0.00","13.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-goiania-sao-cobertas-ou-descobertas","","0","3","0.00","11.33"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-joao-pessoa-sao-cobertas-ou-descobertas","","0","15","0.00","11.07"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-maceio-sao-cobertas-ou-descobertas","","0","13","0.00","15.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-navegantes-sao-cobertas-ou-descobertas","","0","1","0.00","90.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-salvador-sao-cobertas-ou-descobertas","","0","1","0.00","9.00"
"https://movepark.co/faq/as-vagas-no-aeroporto-de-teresina-sao-cobertas-ou-descobertas","","0","4","0.00","8.25"
"https://movepark.co/faq/as-vagas-no-galeao-sao-cobertas-ou-descobertas","","0","7","0.00","7.57"
"https://movepark.co/faq/as-vagas-no-santos-dumont-sao-cobertas-ou-descobertas","","0","7","0.00","34.71"
"https://movepark.co/faq/como-cancelo-uma-reserva","","0","2","0.00","2.00"
"https://movepark.co/faq/como-faco-uma-reserva","","0","2","0.00","7.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-congonhas-cgh","","0","1","0.00","1.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-florianopolis-fln","","0","5","0.00","6.60"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-fortaleza-for","","0","1","0.00","10.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-galeao-gig","","0","7","0.00","6.43"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-goiania-gyn","","0","1","0.00","2.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-guarulhos-gru","GRU","0","1","0.00","2.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-joao-pessoa-jpa","","0","2","0.00","4.50"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-maceio-mcz","","0","1","0.00","9.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-salgado-filho-poa","","0","2","0.00","4.00"
"https://movepark.co/faq/e-se-meu-voo-atrasar-ou-eu-voltar-antes-do-previsto-viracopos-vcp","VCP","0","4","0.00","3.50"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-afonso-pena-cwb","CWB","0","2","0.00","8.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-campo-grande-cgr","","0","2","0.00","2.50"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-confins-cnf","CNF","0","1","0.00","4.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-congonhas-cgh","","0","5","0.00","3.20"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-galeao-gig","","0","1","0.00","6.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-goiania-gyn","","0","1","0.00","1.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-guarulhos-gru","GRU","0","3","0.00","1.00"
"https://movepark.co/faq/existe-limite-de-altura-gabarito-para-suvs-vans-ou-furgoes-londrina-ldb","","0","1","0.00","4.00"
